STATE,MONTH,PRCP,TMAX,TMIN,STATE_CODE
AZ,1992-01-01,1.4524561403508773,55.168,30.784615384615385,04
AZ,1992-02-01,1.8687931034482759,62.40588235294117,37.96346153846154,04
AZ,1992-03-01,3.0,65.898,40.70980392156862,04
AZ,1992-04-01,0.3910526315789474,80.778,47.94705882352942,04
AZ,1992-05-01,1.8691379310344827,84.536,56.004,04
AZ,1992-06-01,0.21982456140350876,93.2607843137255,60.12352941176471,04
AZ,1992-07-01,1.8066666666666666,95.36666666666666,66.16346153846153,04
AZ,1992-08-01,3.5003448275862072,93.794,66.47450980392156,04
AZ,1992-09-01,0.42551724137931035,91.78163265306122,60.523529411764706,04
AZ,1992-10-01,0.8398214285714286,82.476,50.65098039215686,04
AZ,1992-11-01,0.1387719298245614,63.30612244897959,34.03673469387755,04
AZ,1992-12-01,3.4275471698113207,52.34347826086957,29.746666666666666,04
AZ,1993-01-01,5.352982456140351,56.80625,36.92,04
AZ,1993-02-01,2.922068965517241,58.768,37.114000000000004,04
AZ,1993-03-01,1.2094827586206898,70.178,40.284615384615385,04
AZ,1993-04-01,0.049473684210526316,79.028,45.40384615384615,04
AZ,1993-05-01,0.4245614035087719,87.36122448979592,54.858000000000004,04
AZ,1993-06-01,0.07089285714285713,95.3795918367347,60.26862745098039,04
AZ,1993-07-01,0.3575438596491228,97.24285714285713,66.55199999999999,04
AZ,1993-08-01,2.6547272727272726,95.12340425531916,66.91,04
AZ,1993-09-01,0.295,92.35434782608696,59.57916666666667,04
AZ,1993-10-01,1.2105357142857145,80.04888888888888,50.63260869565217,04
AZ,1993-11-01,1.8564285714285713,65.06,36.643478260869564,04
AZ,1993-12-01,0.24285714285714285,60.14468085106383,30.997826086956525,04
AZ,1994-01-01,0.21232142857142858,62.763829787234044,30.991666666666664,04
AZ,1994-02-01,1.252727272727273,61.453061224489794,33.077551020408166,04
AZ,1994-03-01,1.1341818181818182,71.64888888888889,42.314893617021276,04
AZ,1994-04-01,0.6494642857142857,77.97083333333333,46.43958333333333,04
AZ,1994-05-01,0.5821428571428572,84.66956521739131,52.65744680851064,04
AZ,1994-06-01,0.2275,99.31020408163265,65.05918367346939,04
AZ,1994-07-01,0.9741071428571428,100.14782608695653,68.84042553191489,04
